Cycle,Round,Bet,Bet Color,Rolls,Matches,Multiplier,Result,Loss Streak,Profit,Bankroll
5,66,5,YELLOW,"['WHITE', 'BLUE', 'YELLOW']",1,1,WIN x1,0,5,13255.0
5,67,5,WHITE,"['YELLOW', 'RED', 'BLUE']",0,0,LOSE,1,-5,13250.0
5,68,15,YELLOW,"['WHITE', 'BLUE', 'BLUE']",0,0,LOSE,2,-15,13235.0
5,69,35,BLUE,"['BLUE', 'RED', 'PINK']",1,1,WIN x1,0,35,13270.0
5,70,5,GREEN,"['PINK', 'GREEN', 'PINK']",1,1,WIN x1,0,5,13275.0
5,71,5,GREEN,"['GREEN', 'YELLOW', 'WHITE']",1,1,WIN x1,0,5,13280.0
5,72,5,BLUE,"['YELLOW', 'PINK', 'YELLOW']",0,0,LOSE,1,-5,13275.0
5,73,15,PINK,"['WHITE', 'WHITE', 'BLUE']",0,0,LOSE,2,-15,13260.0
5,74,35,WHITE,"['PINK', 'RED', 'RED']",0,0,LOSE,3,-35,13225.0
5,75,75,RED,"['WHITE', 'WHITE', 'WHITE']",0,0,LOSE,4,-75,13150.0
5,76,155,YELLOW,"['PINK', 'RED', 'PINK']",0,0,LOSE,5,-155,12995.0
5,77,315,RED,"['BLUE', 'WHITE', 'GREEN']",0,0,LOSE,6,-315,12680.0
5,78,635,PINK,"['GREEN', 'BLUE', 'WHITE']",0,0,LOSE,7,-635,12045.0
5,79,1275,YELLOW,"['RED', 'PINK', 'WHITE']",0,0,LOSE,8,-1275,10770.0
5,80,2555,BLUE,"['PINK', 'BLUE', 'WHITE']",1,1,WIN x1,0,2555,13325.0
5,81,5,BLUE,"['GREEN', 'PINK', 'WHITE']",0,0,LOSE,1,-5,13320.0
5,82,15,WHITE,"['RED', 'WHITE', 'PINK']",1,1,WIN x1,0,15,13335.0
5,83,5,BLUE,"['PINK', 'PINK', 'YELLOW']",0,0,LOSE,1,-5,13330.0
5,84,15,YELLOW,"['GREEN', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,13315.0
5,85,35,YELLOW,"['GREEN', 'PINK', 'PINK']",0,0,LOSE,3,-35,13280.0
5,86,75,PINK,"['YELLOW', 'GREEN', 'YELLOW']",0,0,LOSE,4,-75,13205.0
5,87,155,RED,"['GREEN', 'BLUE', 'PINK']",0,0,LOSE,5,-155,13050.0
5,88,315,GREEN,"['RED', 'WHITE', 'GREEN']",1,1,WIN x1,0,315,13365.0
5,89,5,YELLOW,"['PINK', 'YELLOW', 'WHITE']",1,1,WIN x1,0,5,13370.0
5,90,5,YELLOW,"['PINK', 'PINK', 'YELLOW']",1,1,WIN x1,0,5,13375.0
5,91,5,GREEN,"['PINK', 'YELLOW', 'BLUE']",0,0,LOSE,1,-5,13370.0
5,92,15,PINK,"['RED', 'WHITE', 'PINK']",1,1,WIN x1,0,15,13385.0
5,93,5,WHITE,"['BLUE', 'YELLOW', 'PINK']",0,0,LOSE,1,-5,13380.0
5,94,15,YELLOW,"['YELLOW', 'WHITE', 'WHITE']",1,1,WIN x1,0,15,13395.0
5,95,5,YELLOW,"['PINK', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,13390.0
5,96,15,PINK,"['RED', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,13375.0
5,97,35,YELLOW,"['BLUE', 'GREEN', 'YELLOW']",1,1,WIN x1,0,35,13410.0
5,98,5,YELLOW,"['BLUE', 'BLUE', 'PINK']",0,0,LOSE,1,-5,13405.0
5,99,15,YELLOW,"['GREEN', 'RED', 'YELLOW']",1,1,WIN x1,0,15,13420.0
5,100,5,GREEN,"['WHITE', 'PINK', 'WHITE']",0,0,LOSE,1,-5,13415.0
